,SK_ID_CURR
149209,272988
94472,209691
25541,129708
83503,196854
120509,239726
60173,169774
128610,249180
179596,308117
248204,387171
155433,280176
165814,292213
236805,374283
210598,344046
157968,283114
225691,361415
249627,388825
6568,107660
90285,204814
85033,198647
163563,289606
293619,440172
154691,279308
188821,318910
38956,145116
203961,336461
140922,263390
113467,231595
137415,259373
115185,233573
123759,243522
207107,340057
228779,364994
152890,277202
132790,254014
7024,108178
50930,158980
225584,361291
297674,444861
143662,266582
159727,285160
169103,296004
291232,437384
146342,269680
44837,151938
256329,396618
161614,287359
48776,156485
108753,226135
121792,241203
181169,309959
19362,122586
23163,126949
55508,164323
174401,302107
211152,344691
234473,371612
22288,125944
175095,302901
141545,264120
173354,300889
276920,420939
253938,393836
306088,454636
197994,329559
138337,260414
118635,237575
298926,446299
176794,304870
243458,381855
290401,436438
286130,431383
154519,279092
253956,393859
163900,289997
49176,156932
8736,110166
160839,286454
302281,450210
148592,272285
213647,347565
279778,424134
134604,256126
107666,224906
139399,261628
126234,246388
62518,172503
265127,407042
230338,366804
1850,102170
231136,367716
249198,388341
53526,161992
40182,146546
6971,108119
139810,262121
299940,447475
257169,397601
42727,149464
136288,258083
25176,129279
167923,294650
196235,327533
115116,233492
202616,334879
244589,383089
75550,187612
299994,447539
135286,256910
123390,243088
14742,117203
197690,329206
65609,176093
42129,148773
278108,422238
201775,333894
263148,404706
18013,121006
47517,155036
98851,214778
148777,272495
76614,188842
152933,277253
121072,240370
244645,383147
75467,187521
40079,146426
97520,213231
261697,402934
126207,246354
19418,122650
209787,343123
283418,428261
254085,394017
122154,241621
27844,132371
6000,107025
254519,394522
76074,188220
125942,246043
139403,261632
272654,416079
226830,362744
289814,435754
44976,152101
301569,449370
30193,135045
154771,279401
22782,126511
205119,337774
131651,252689
77906,190320
3409,103981
240776,378811
199661,331467
215868,350130
30759,135700
130381,251223
72961,184600
187845,317760
177332,305500
114276,232523
305010,453379
247861,386783
160732,286328
46108,153416
5967,106989
217748,352291
287627,433179
50123,158029
132296,253445
218938,353641
52170,160415
125747,245818
295172,441963
44895,152009
302463,450418
112925,230981
44138,151128
152102,276293
113071,231143
60394,170018
12137,114152
299649,447142
118538,237460
199484,331265
44114,151101
101711,218087
293932,440534
145444,268649
166031,292484
141781,264391
164494,290683
234577,371730
269908,412816
23108,126891
197128,328560
113531,231665
148294,271941
185442,314965
101797,218188
22742,126458
93896,209032
132176,253299
80293,193086
303275,451374
175712,303615
209425,342725
181902,310843
183684,312902
69952,181144
92813,207768
207644,340676
103635,220280
228957,365200
88309,202530
127925,248369
249098,388184
161604,287347
215540,349748
134012,255423
172983,300464
254023,393942
31054,136046
229667,366009
56751,165769
15267,117826
34744,140261
141631,264218
190394,320753
277959,422086
71928,183405
18416,121480
74250,186104
206612,339481
98477,214331
170491,297597
20823,124267
217266,351735
182359,311363
201998,334153
245366,383968
36753,142567
126742,246988
84550,198088
90645,205247
214882,348994
303580,451734
70254,181493
136706,258554
51679,159844
193995,324951
194317,325323
224546,360070
29805,134605
196823,328213
82767,195995
96051,211513
269495,412315
10375,112079
148934,272674
233363,370299
185369,314882
78977,191550
248603,387627
250611,389976
153051,277395
40062,146406
45327,152501
303910,452112
135792,257496
201393,333444
246114,384822
130920,251850
221858,357007
112850,230899
121152,240464
307237,455946
207090,340037
24288,128253
56704,165713
270124,413056
196659,328025
23003,126768
66174,176751
295370,442204
128764,249357
156308,281189
102408,218886
262186,403495
111078,228868
266741,409025
140868,263330
282522,427255
112908,230964
170439,297541
91937,206765
239816,377686
254306,394273
261577,402791
277413,421451
8884,110330
227205,363172
266543,408796
77618,189994
244442,382937
83685,197056
83701,197076
218538,353184
235537,372823
285665,430850
106959,224092
39367,145589
143804,266741
51557,159700
188499,318544
216249,350563
275029,418762
25314,129444
192734,323510
179191,307642
287965,433590
192851,323643
93920,209059
231560,368214
22895,126642
225958,361722
211491,345077
41530,148084
112417,230407
56854,165890
178401,306728
1842,102157
96536,212069
269727,412590
168268,295050
227577,363605
72853,184479
140394,262799
97296,212953
51642,159799
95637,211028
35330,140923
231588,368242
48837,156557
273093,416569
31792,136876
272763,416190
290580,436641
124239,244074
59794,169314
303149,451218
283579,428430
207018,339952
182097,311060
305526,453980
164552,290753
303558,451705
104210,220948
277941,422038
247949,386912
186597,316326
284373,429331
152546,276806
88473,202721
260602,401590
184675,314062
205754,338494
168334,295124
238554,376268
207538,340555
233113,370007
162951,288907
47843,155412
296727,443781
252183,391796
164577,290780
280136,424550
44279,151295
196169,327464
42297,148962
31766,136843
159819,285263
72055,183568
274881,418575
115129,233507
25048,129134
302117,450015
293093,439552
22441,126114
16899,119707
56027,164923
140076,262426
238734,376529
51406,159521
175769,303679
204780,337396
238405,376111
201654,333756
284665,429684
200823,332788
144585,267653
277523,421566
253032,392789
306015,454549
43730,150624
13753,116031
46994,154433
13702,115970
3801,104442
151957,276138
194729,325793
291991,438267
186567,316288
226424,362268
10054,111702
281697,426322
52679,161010
119375,238426
175006,302802
97145,212770
34732,140249
142098,264758
146088,269385
20498,123907
42368,149040
283389,428193
16693,119469
174032,301678
51752,159932
76970,189247
302516,450485
101128,217413
50692,158695
191740,322324
129431,250126
216505,350864
230971,367522
148364,272024
68346,179266
16973,119797
290407,436444
244574,383074
80901,193799
210948,344465
68183,179066
84074,197522
154153,278664
48866,156592
11247,113103
65507,175971
49348,157131
192529,323260
24468,128466
154117,278621
36550,142331
24730,128764
16710,119487
110360,228011
97414,213093
11369,113239
49937,157801
202845,335145
170284,297356
207863,340930
119524,238601
131186,252153
191912,322535
200876,332851
250736,390123
44397,151433
267770,410240
131487,252498
86648,200561
65166,175572
300525,448166
153213,277595
167506,294179
35137,140706
304699,453017
96063,211525
123480,243199
137925,259955
186358,316045
295502,442357
255939,396155
1714,102004
69471,180571
266135,408295
161840,287615
21464,125005
244413,382908
128306,248829
159654,285074
90631,205229
250639,390007
292066,438351
89771,204234
227723,363776
255826,396025
298041,445289
191813,322417
30561,135471
252212,391827
24682,128709
246856,385672
14919,117415
162190,288036
165707,292092
158384,283611
77554,189919
68173,179056
65187,175598
226995,362933
68740,179726
215222,349387
286403,431705
95998,211453
271093,414278
237726,375356
67725,178542
203679,336132
32627,137816
24844,128894
110996,228767
130670,251560
27845,132372
301270,449026
256250,396523
243281,381635
157799,282907
156882,281834
199889,331728
106071,223069
8600,110015
248257,387226
11153,112997
62120,172042
120559,239784
37079,142949
45724,152970
218713,353388
26034,130279
116025,234547
155174,279875
83169,196462
52562,160874
189675,319924
2141,102515
154742,279368
37529,143473
188568,318621
3255,103798
20089,123432
299179,446594
47721,155272
168820,295679
152807,277102
261074,402157
149096,272861
256666,397010
265767,407860
105727,222683
239529,377381
83585,196944
130838,251755
245144,383724
69940,181132
9463,111003
102273,218730
130654,251541
261781,403037
58634,167966
262368,403730
49516,157323
277261,421284
3151,103685
80304,193099
6602,107702
77868,190273
66630,177266
227881,363959
120773,240024
246620,385415
30540,135447
34180,139612
204432,337005
60988,170727
259679,400513
190673,321083
202876,335179
250262,389570
172404,299780
181354,310186
271094,414279
7340,108551
251319,390799
215104,349246
23371,127194
33184,138448
84356,197863
10181,111854
146755,270154
177654,305871
128080,248558
223560,358938
17382,120272
230948,367496
173892,301522
278027,422155
12650,114746
130896,251823
30236,135096
53476,161934
148689,272393
174443,302154
128013,248480
170885,298040
128028,248497
272715,416142
298341,445629
142076,264733
50961,159012
134372,255855
281399,426014
176499,304526
165473,291825
55400,164193
95600,210989
39060,145236
238132,375781
62367,172322
174754,302522
14763,117232
29715,134499
184626,313998
141717,264315
119201,238217
203326,335716
96207,211691
28870,133546
203526,335951
234778,371964
58269,167545
113614,231762
220461,355400
248328,387300
126743,246989
14867,117354
21865,125473
89236,203609
188920,319027
86931,200898
200492,332417
181088,309865
289276,435128
274599,418270
254632,394652
21228,124740
289012,434829
177252,305402
50014,157894
285588,430759
282695,427432
195938,327193
265905,408025
274862,418550
22409,126081
61243,171024
85810,199571
296476,443489
84456,197980
229451,365759
287532,433067
197260,328711
25603,129774
238998,376835
63572,173723
133217,254505
288303,433987
66319,176914
224412,359922
85714,199466
212203,345907
236819,374302
160488,286043
181284,310099
190971,321434
140315,262708
120218,239402
170185,297243
220844,355833
58268,167544
257248,397691
130207,251025
249978,389233
234560,371711
169372,296310
230220,366659
181242,310052
262383,403745
156672,281594
221213,356256
102946,219499
50610,158604
254189,394137
156048,280896
185595,315149
80331,193130
117360,236098
114950,233288
157340,282381
181715,310619
251165,390619
80781,193656
15386,117956
38724,144854
206255,339068
281047,425620
191280,321782
244945,383520
69522,180631
278646,422824
105802,222767
239781,377649
202292,334506
235810,373139
69446,180543
152521,276776
275832,419621
12123,114138
268420,411056
19156,122348
133607,254960
78538,191050
200943,332928
228229,364354
48370,156013
261698,402935
183429,312609
216749,351144
12121,114136
287810,433398
8426,109817
246071,384771
183141,312269
151017,275051
115054,233413
190658,321067
39303,145517
182233,311216
32457,137621
288355,434056
280892,425463
82523,195702
306002,454536
196912,328316
145497,268705
154258,278780
105319,222211
192916,323717
146314,269644
26040,130286
147828,271402
18955,122104
59643,169133
226353,362182
240999,379042
43924,150864
271750,415034
38160,144193
95374,210734
192860,323652
83251,196558
223250,358580
280450,424921
172913,300378
249158,388301
168586,295414
6601,107701
132800,254027
46431,153783
243266,381620
279179,423418
218093,352675
285504,430657
200488,332413
226585,362460
290629,436691
38352,144417
299168,446582
59722,169229
191166,321655
156671,281591
238499,376205
117063,235744
132803,254030
21213,124722
121520,240882
122324,241826
253357,393171
22588,126285
239517,377369
86818,200766
285379,430509
103385,219993
146469,269829
95827,211247
247612,386517
191424,321958
154795,279428
235095,372318
232632,369446
11807,113759
118766,237722
45393,152577
161264,286947
92239,207106
116755,235394
83299,196613
68823,179820
73291,184980
39314,145530
27019,131403
22579,126276
247449,386346
23479,127321
31330,136352
141574,264152
99027,214978
227060,363001
225360,361035
16871,119673
232485,369277
269074,411817
136899,258781
214926,349044
294725,441445
12212,114241
12864,114994
216516,350878
52828,161187
171684,298974
128105,248589
106194,223212
75233,187249
172058,299398
21573,125127
116617,235238
304931,453289
230780,367307
253162,392941
63060,173142
302058,449952
266867,409183
230362,366830
60970,170705
18893,122032
209662,342991
267117,409485
248276,387245
58229,167501
183483,312673
56730,165741
110466,228143
204817,337438
263134,404692
15792,118431
129211,249874
141234,263747
256,100296
140775,263229
245665,384304
163996,290108
129651,250378
284854,429902
286557,431892
96381,211891
186244,315910
301952,449824
165191,291493
86809,200754
208965,342196
56261,165196
121704,241098
193511,324403
219110,353833
191345,321862
272403,415822
240377,378405
252463,392121
150198,274117
66301,176895
292800,439200
123385,243083
74013,185831
254156,394098
254837,394883
164686,290898
174523,302249
272565,415988
38430,144503
123099,242746
5774,106751
41859,148468
160103,285601
201838,333967
133603,254955
296306,443287
141601,264182
275579,419358
30725,135661
227180,363140
204178,336708
138938,261103
26684,131017
259147,399899
219472,354250
235080,372300
117137,235838
142362,265065
242248,380448
181665,310558
75008,186992
23548,127399
142603,265355
135708,257403
110840,228587
69652,180789
88671,202953
247936,386899
166223,292711
295537,442402
220928,355928
55190,163946
185177,314655
212825,346629
108072,225372
217158,351611
212342,346071
93464,208536
197588,329089
100958,217219
146021,269314
185038,314496
258277,398889
16739,119522
10283,111970
11541,113449
241446,379595
8199,109562
104194,220930
174407,302113
251961,391538
136479,258301
213335,347215
176738,304807
268714,411401
210180,343570
275563,419342
150684,274675
217864,352418
17844,120806
261770,403026
140327,262721
139012,261188
293892,440489
268735,411423
85318,198987
